name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,first_name,second_name,id
H�lder_Costa_435,0,0,0,0,0,-1,0,0,0,0,0,0,435,0,0,338,2,0,0,0,18886,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,3,0,0,16,0,0,0,0,0,0,34,0,22915,2,0,0,1,3,0,1,-264,187,451,46,FALSE,0,0,Hélder,Costa,1,2,52,1333,19,264,162.8,280,0,136,70.9,5,0,3,0.4,46,Hélder,Costa,435
Bright_Enobakhare_436,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,338,0,0,0,0,18887,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,34,0,6780,0,0,0,1,3,0,0,-26,7,33,43,FALSE,0,0,Bright,Enobakhare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,43,Bright,Enobakhare,436
Ra�l_Jim�nez_437,0,24,0,0,0,-4,0,2,19,4.3,0,0,437,0,0,338,3,3,0,2.1,18888,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,90,1,0,16,0,0,0,0,7,0,34,0,2187853,5,0,1,1,3,17,1,161425,199402,37977,68,FALSE,0,1,Raúl,Jiménez,12,10,166,2675,36,590.3,741.8,1235,30,555,256.3,10,0,4,35.7,69,Raúl,Jiménez,437
Bonatini Lohner Maia_Bonatini_438,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,338,0,0,0,0,18889,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,34,0,20714,0,0,0,1,3,0,0,-115,7,122,46,FALSE,0,0,Bonatini Lohner Maia,Bonatini,0,1,10,130,0,30.9,24.6,90,0,19,13.6,0,0,0,0.3,46,Bonatini Lohner Maia,Bonatini,438
Jason_Steele_439,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,302,0,0,0,0,18890,0,0,2019-04-16T18:45:00Z,4/16/2019 19:45,0,0,0,0,0,5,0,0,0,0,0,0,34,0,72569,0,0,0,2,0,0,0,-1801,87,1888,40,TRUE,0,0,Jason,Steele,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,40,Jason,Steele,439
Bernardo_Fernandes da Silva Junior_440,0,55,0,0,0,12,0,5,38,12.1,1,0,440,0,0,302,0,2,0,3.1,18892,18.8,1,2019-04-16T18:45:00Z,4/16/2019 19:45,0,0,90,0,0,5,0,0,0,0,5,0,34,0,8655,1,1,0,2,0,0,1,1255,1825,570,42,TRUE,0,0,Bernardo,Fernandes da Silva Junior,0,1,33,1369,22,149.1,339.6,82,0,232,57.1,2,0,3,0.1,42,Bernardo,Fernandes da Silva Junior,440
Joel_Ward_441,0,0,0,0,0,0,0,0,0,0,0,0,441,0,0,333,0,0,0,0,18894,0,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,0,0,0,13,0,0,0,0,0,0,34,0,11185,0,0,0,3,1,0,0,-150,34,184,43,TRUE,0,0,Joel,Ward,1,0,11,281,7,15.4,98,41,0,40,15.5,0,0,0,0.2,43,Joel,Ward,441
Jaroslaw_Jach_442,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,333,0,0,0,0,18895,0,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,0,0,0,13,0,0,0,0,0,0,34,0,2200,0,0,0,3,1,0,0,-4,3,7,40,TRUE,0,0,Jaroslaw,Jach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,Jaroslaw,Jach,442
Pape_Souar�_443,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,333,0,0,0,0,18896,0,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,0,0,0,13,0,0,0,0,0,0,34,0,3643,0,0,0,3,1,0,0,-2,16,18,42,TRUE,0,0,Pape,Souaré,0,0,1,1,0,0.1,1,0,0,3,0.1,0,0,0,0.1,42,Pape,Souaré,443
Connor_Wickham_444,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,333,0,0,0,0,18897,0,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,0,0,0,13,0,0,0,0,0,0,34,0,7140,0,0,0,3,1,0,0,-168,86,254,49,TRUE,0,0,Connor,Wickham,0,1,8,60,1,41.9,23.2,53,0,20,11.8,0,0,0,0.1,49,Connor,Wickham,444
Ben_Foster_445,0,31,0,0,0,17,0,0,6,0,0,0,445,1,0,340,0,1,0,2,18898,20,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,90,0,0,1,0,0,0,0,12,0,34,5,455853,0,0,0,1,0,0,3,73293,99544,26251,46,TRUE,0,0,Ben,Foster,0,0,119,2970,48,50,855.6,1,11,623,90.8,7,0,1,7.8,46,Ben,Foster,445
Ken_Sema_446,0,1,0,0,0,2,0,0,0,0,0,0,446,0,0,340,0,0,0,0,18899,0,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,4,0,0,1,0,0,0,0,0,0,34,0,7366,1,0,0,1,0,0,1,-254,19,273,46,TRUE,0,0,Ken,Sema,1,2,35,657,8,80.2,116.4,140,1,89,33.4,3,0,1,0.1,46,Ken,Sema,446
Jack_Wilshere_447,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,337,0,0,0,0,18900,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,14,0,0,0,0,0,0,34,0,53217,0,0,0,1,2,0,0,-127,2,129,48,FALSE,0,0,Jack,Wilshere,0,1,11,338,9,44.8,64.4,11,0,67,12,1,0,2,0.8,48,Jack,Wilshere,447
Morgan_Gibbs-White_448,0,8,0,0,0,3,0,0,6,0.4,0,0,448,0,0,338,0,1,0,0.9,18901,0.6,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,21,0,0,16,0,0,0,0,1,0,34,0,32203,0,0,0,1,3,8,1,-1216,71,1287,43,FALSE,0,0,Morgan,Gibbs-White,0,1,31,565,12,125.3,54.2,64,0,83,24.2,3,0,1,0.5,43,Morgan,Gibbs-White,448
Rafa_Mir_449,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,338,0,0,0,0,18902,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,34,0,3165,0,0,0,1,3,0,0,-9,16,25,45,FALSE,0,0,Rafa,Mir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,45,Rafa,Mir,449
Lucas_Torreira_450,0,33,0,0,0,11,0,2,30,12.3,0,0,450,0,0,340,2,0,0,2,18903,7.8,1,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,45,0,0,18,0,0,0,0,10,0,34,0,165406,1,0,0,1,0,0,1,-2404,1642,4046,47,FALSE,0,0,Lucas,Torreira,2,4,73,2117,30,278.4,410.6,178,6,385,86.9,5,1,6,2.6,47,Lucas,Torreira,450
Matteo_Guendouzi_451,0,27,0,0,0,5,0,2,23,2.3,1,0,451,0,0,340,0,0,0,1.3,18904,8.6,0,2019-04-15T19:00:00Z,4/15/2019 20:00,0,0,31,0,0,18,0,0,0,0,5,0,34,0,108120,1,0,0,1,0,2,1,-2415,642,3057,44,FALSE,0,0,Matteo,Guendouzi,0,0,43,1899,26,269,292.4,126,0,285,68.8,3,0,6,1.7,44,Matteo,Guendouzi,451
Angus_Gunn_452,0,24,0,0,0,10,0,0,8,0,0,0,452,0,0,338,0,1,0,0.6,18905,5.6,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,90,0,0,20,0,0,0,0,6,0,34,1,47977,0,0,0,1,3,0,2,18198,28904,10706,43,TRUE,0,0,Angus,Gunn,0,0,40,720,10,0,186.6,0,4,162,18.6,3,0,0,0.9,43,Angus,Gunn,452
Andriy_Yarmolenko_453,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0,337,0,0,0,0,18906,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,14,0,0,0,0,0,0,34,0,29848,0,0,0,1,2,0,0,-54,6,60,67,FALSE,0,0,Andriy,Yarmolenko,2,1,27,456,6,84.6,86,122,2,88,29.1,1,0,2,0.5,67,Andriy,Yarmolenko,453
Rui Pedro_dos Santos Patr�cio_454,0,15,0,0,0,13,0,0,8,0,0,0,454,0,0,338,0,3,0,2.2,18907,21.6,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,90,0,0,16,0,0,0,0,4,0,34,3,502919,0,0,0,1,3,0,2,-9928,14503,24431,45,FALSE,0,0,Rui Pedro,dos Santos Patrício,0,0,100,2880,42,0,652.8,0,4,508,65,6,0,0,8.1,45,Rui Pedro,dos Santos Patrício,454
Maxime_Le Marchand_455,0,41,0,0,0,22,1,5,31,0.2,0,0,455,0,0,334,0,0,0,2.3,18908,18.8,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,90,0,0,8,0,0,0,0,6,0,34,0,8779,0,1,1,0,2,4,5,-54,13,67,42,TRUE,0,1,Maxime,Le Marchand,0,1,25,1890,48,126.9,497.6,77,1,333,70.5,1,0,4,0.1,42,Maxime,Le Marchand,455
Jean Michael_Seri_456,0,7,0,0,0,2,0,0,6,0.5,0,0,456,0,0,334,1,0,0,0,18909,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,7,0,0,8,0,0,0,0,1,0,34,0,83597,0,0,0,0,2,0,1,-503,28,531,49,TRUE,0,0,Jean Michael,Seri,1,3,69,2161,54,809,447.6,157,6,404,141.5,2,0,6,1.3,49,Jean Michael,Seri,456
Danny_Ward_457,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,335,0,0,0,0,18910,0,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,0,0,0,15,0,0,0,0,0,0,34,0,8872,0,0,0,1,0,0,0,-29,6,35,43,TRUE,0,0,Danny,Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,43,Danny,Ward,457
Robert Kenedy_Nunes do Nascimento_458,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,335,0,0,0,0,18911,0,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,0,0,0,11,0,0,0,0,0,0,34,0,33834,0,0,0,1,0,0,0,-732,57,789,47,FALSE,0,0,Robert Kenedy,Nunes do Nascimento,1,1,48,1271,17,175.8,206.8,289,1,155,67.2,6,0,1,0.5,47,Robert Kenedy,Nunes do Nascimento,458
Jorge Luiz_Frello Filho_459,0,51,0,0,0,8,0,3,42,4.4,0,0,459,0,1,336,1,2,0,2,18912,16,0,2019-04-14T15:30:00Z,4/14/2019 16:30,0,0,90,0,0,12,0,0,0,0,8,0,34,0,377975,3,0,0,0,2,0,2,-11315,1493,12808,46,FALSE,0,0,Jorge Luiz,Frello Filho,2,0,87,2796,34,532.9,629.2,87,4,518,125,14,0,7,5.9,46,Jorge Luiz,Frello Filho,459
Cyrus_Christie_460,0,7,0,0,0,5,0,1,4,0.2,0,0,460,0,0,334,0,0,0,0.5,18913,4.4,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,24,0,0,8,0,0,0,0,4,0,34,0,8475,1,1,0,0,2,0,1,-78,26,104,42,TRUE,0,0,Cyrus,Christie,0,0,28,1714,38,278.6,359,88,0,220,72.5,2,0,6,0.1,42,Cyrus,Christie,460
Erik_Durm_461,0,22,0,0,0,7,0,3,11,1.3,1,0,461,0,0,339,0,2,0,0.9,18914,5.2,0,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,68,0,0,17,0,0,0,0,2,0,34,0,5992,1,0,0,0,4,2,1,-85,13,98,44,FALSE,0,0,Erik,Durm,0,1,47,1824,37,194.3,239.6,114,2,264,55,3,0,0,0.1,44,Erik,Durm,461
Xherdan_Shaqiri_462,0,1,0,0,0,2,0,0,1,0.3,0,0,462,0,0,336,1,0,0,0,18915,0,0,2019-04-14T15:30:00Z,4/14/2019 16:30,0,0,1,0,0,6,0,0,0,0,0,0,34,0,130604,0,0,0,0,2,0,1,-1255,92,1347,68,TRUE,0,0,Xherdan,Shaqiri,6,4,83,1011,6,311.7,343.6,281,4,282,93.6,7,0,2,2.1,68,Xherdan,Shaqiri,462
Jannik_Vestergaard_463,0,31,0,0,0,19,0,11,21,0.3,2,0,463,0,0,338,2,1,0,4.4,18916,35.2,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,90,0,0,20,0,0,0,0,6,0,34,0,15853,0,3,0,1,3,8,2,392,747,355,46,TRUE,0,0,Jannik,Vestergaard,0,0,50,2027,31,76.6,576.6,104,0,396,75.9,4,0,2,0.3,46,Jannik,Vestergaard,463
Fabi�n_Balbuena_464,0,48,0,0,0,11,0,8,36,0.8,0,0,464,0,0,337,0,2,0,4,18917,13.6,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,90,0,0,14,0,0,0,0,4,0,34,0,16755,1,0,1,1,2,26,1,-1233,174,1407,42,FALSE,0,0,Fabián,Balbuena,1,0,46,1653,29,37,433.4,197,3,296,66.9,3,0,2,0.3,42,Fabián,Balbuena,464
Felipe Anderson_Pereira Gomes_465,0,62,0,0,1,23,0,1,48,21.9,0,0,465,0,0,337,1,2,1,16.2,18918,40.8,1,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,90,1,1,14,0,0,0,0,3,0,34,0,599034,5,2,3,1,2,99,8,-100575,2330,102905,70,FALSE,0,0,Felipe Anderson,Pereira Gomes,9,5,145,2775,46,925.5,813.4,719,18,569,245.7,6,0,3,9.3,69,Felipe Anderson,Pereira Gomes,465
Yves_Bissouma_466,0,0,0,0,0,0,0,0,0,0,0,0,466,0,0,302,0,0,0,0,18919,0,0,2019-04-16T18:45:00Z,4/16/2019 19:45,0,0,0,0,0,5,0,0,0,0,0,0,34,0,2013,0,0,0,2,0,0,0,437,567,130,46,TRUE,0,0,Yves,Bissouma,0,0,36,1458,27,183.6,184,186,0,141,55.4,2,0,4,0,46,Yves,Bissouma,466
Greg_Cunninghamm_467,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,302,0,0,0,0,18921,0,0,2019-04-16T18:45:00Z,4/16/2019 19:45,0,0,0,0,0,3,0,0,0,0,0,0,34,0,2959,0,0,0,2,0,0,0,15,44,29,41,FALSE,0,0,Greg,Cunninghamm,0,0,9,630,17,69.7,106.4,19,0,72,19.6,1,0,3,0,41,Greg,Cunninghamm,467
Alisson_Ramses Becker_468,0,28,0,0,0,27,1,1,25,0,0,0,468,0,0,336,0,0,0,2.8,18923,28.4,0,2019-04-14T15:30:00Z,4/14/2019 16:30,0,0,90,0,0,6,0,0,0,0,10,0,34,3,1463770,0,0,0,0,2,0,7,-35897,5064,40961,59,TRUE,0,0,Alisson,Ramses Becker,0,0,156,3060,20,0.1,603.6,0,9,675,60.2,18,0,1,23.3,59,Alisson,Ramses Becker,468
Kevin_Mirallas_469,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,334,0,0,0,0,18924,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,9,0,0,0,0,0,0,34,0,604,0,0,0,0,2,0,0,0,0,0,55,FALSE,0,0,Kevin,Mirallas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,Kevin,Mirallas,469
Sandro_Ram�rez_470,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,334,0,0,0,0,18925,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,9,0,0,0,0,0,0,34,0,5685,0,0,0,0,2,0,0,-5,2,7,54,FALSE,0,0,Sandro,Ramírez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,54,Sandro,Ramírez,470
Adama_Diakhaby_471,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,339,0,0,0,0,18926,0,0,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,0,0,0,17,0,0,0,0,0,0,34,0,1114,0,0,0,0,4,0,0,-27,7,34,45,FALSE,0,0,Adama,Diakhaby,0,1,18,547,16,80.6,40,115,0,37,23.4,1,0,1,0,45,Adama,Diakhaby,471
Daniel_Sturridge_472,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,336,0,0,0,0,18927,0,0,2019-04-14T15:30:00Z,4/14/2019 16:30,0,0,0,0,0,6,0,0,0,0,0,0,34,0,57489,0,0,0,0,2,0,0,-244,119,363,56,TRUE,0,0,Daniel,Sturridge,2,1,30,336,3,91.7,117.4,170,2,113,37.6,1,0,1,0.9,56,Daniel,Sturridge,472
Diego_Rico_473,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0,331,0,0,0,0,18928,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,3,0,0,0,0,0,0,34,0,2890,0,0,0,5,0,0,0,-87,87,174,41,FALSE,0,0,Diego,Rico,0,0,8,606,19,171.6,107.4,36,0,89,31.4,0,0,1,0,41,Diego,Rico,473
Fabricio_Agosto Ram�rez_474,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,334,0,0,0,0,18929,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,8,0,0,0,0,0,0,34,0,14228,0,0,0,0,2,0,0,-91,40,131,42,TRUE,0,0,Fabricio,Agosto Ramírez,0,0,8,180,5,0,115.2,0,2,47,11.5,0,0,0,0.2,42,Fabricio,Agosto Ramírez,474
Jo�o Filipe Iria_Santos Moutinho_475,1,79,0,0,0,23,0,0,68,58.3,0,0,475,0,0,338,2,3,0,8.7,18930,26.6,4,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,90,0,1,16,0,0,0,0,6,0,34,0,355140,0,1,0,1,3,2,4,-13979,9358,23337,52,FALSE,0,1,João Filipe Iria,Santos Moutinho,1,8,106,2588,35,995.8,703.6,64,11,526,176.6,7,0,3,5.6,52,João Filipe Iria,Santos Moutinho,475
Alireza_Jahanbakhsh_476,0,26,0,0,0,7,0,0,16,3.1,1,0,476,0,0,302,0,2,0,4.2,18931,11.6,0,2019-04-16T18:45:00Z,4/16/2019 19:45,0,0,68,0,0,5,0,0,0,0,6,0,34,0,37620,2,0,0,2,0,27,2,850,1056,206,67,TRUE,0,0,Alireza,Jahanbakhsh,0,0,27,831,12,91.2,85,151,0,51,32.6,4,0,2,0.6,67,Alireza,Jahanbakhsh,476
Sullay_Kaikai_477,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,333,0,0,0,0,18933,0,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,0,0,0,13,0,0,0,0,0,0,34,0,8534,0,0,0,3,1,0,0,-25,7,32,43,TRUE,0,0,Sullay,Kaikai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,43,Sullay,Kaikai,477
Andr�_Sch�rrle_478,0,0,0,0,0,0,0,0,0,0,0,0,478,0,0,334,0,0,0,0,18934,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,8,0,0,0,0,0,0,34,0,134555,0,0,0,0,2,0,0,-967,154,1121,55,TRUE,0,0,André,Schürrle,6,0,75,1638,43,310.6,361.8,474,2,260,114,2,0,2,2.1,55,André,Schürrle,478
Matt_Targett_479,0,0,0,0,0,0,0,0,0,0,0,0,479,0,0,338,0,0,0,0,18935,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,20,0,0,0,0,0,0,34,0,9011,0,0,0,1,3,0,0,-863,50,913,42,TRUE,0,0,Matt,Targett,0,3,28,1095,23,362.1,273.2,124,3,207,76,0,0,2,0.1,42,Matt,Targett,479
Aleksandar_Mitrovic_480,1,28,1,0,0,7,1,1,18,11.3,1,0,480,0,0,334,3,0,0,9.8,18936,17.8,1,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,90,0,0,8,0,0,0,0,3,0,34,0,672064,7,0,4,0,2,69,5,-17345,2294,19639,63,TRUE,0,0,Aleksandar,Mitrovic,10,4,123,2920,73,462,604.6,1492,12,324,256.2,3,0,6,10.6,63,Aleksandar,Mitrovic,480
Andreas_Pereira_481,0,4,0,0,0,4,0,2,1,0.1,0,0,481,0,0,337,0,0,0,0.7,18937,7.2,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,15,0,0,19,0,0,0,0,0,0,34,0,22614,0,0,0,1,2,0,1,-1600,241,1841,45,TRUE,0,0,Andreas,Pereira,1,1,24,433,9,70.3,103.4,33,2,90,20.5,1,0,3,0.3,45,Andreas,Pereira,481
Fabian_Sch�r_482,0,33,0,0,0,23,1,13,17,16.7,3,0,482,0,0,335,2,0,0,4.8,18938,30.8,1,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,90,0,0,11,0,0,0,0,5,0,34,0,88266,1,0,0,1,0,0,5,-12309,1416,13725,46,FALSE,0,1,Fabian,Schär,3,1,74,1662,18,134.3,563.4,189,6,335,88.7,6,0,11,1.4,46,Fabian,Schär,482
Jonathan_Castro Otto_483,0,39,0,0,0,15,0,2,30,13,4,0,483,0,0,338,0,3,0,4.1,18939,20.8,1,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,90,0,0,16,0,0,0,0,4,0,34,0,181643,1,1,1,1,3,7,1,752,11651,10899,43,FALSE,0,0,Jonathan,Castro Otto,1,1,76,2353,35,341.4,443.4,322,5,375,110.7,6,0,6,2.9,43,Jonathan,Castro Otto,483
Lucas_Digne_484,0,55,0,0,0,11,0,0,39,22,0,0,484,0,0,334,1,2,0,3.9,18940,12.6,1,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,90,0,2,9,0,0,0,0,3,0,34,0,534468,0,0,0,0,2,4,1,23772,51973,28201,53,FALSE,0,0,Lucas,Digne,3,4,124,2610,36,949.1,755.4,248,15,616,195.3,10,1,4,8.3,53,Lucas,Digne,484
Anders_Lindegaard_485,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,332,0,0,0,0,18941,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,5,0,0,0,0,0,0,34,0,6093,0,0,0,0,2,0,0,-61,11,72,43,TRUE,0,0,Anders,Lindegaard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,43,Anders,Lindegaard,485
Max_Meyer_486,0,6,0,0,0,3,0,1,5,0.1,0,0,486,0,0,333,0,1,0,0.2,18942,1.4,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,13,0,0,13,0,0,0,0,1,0,34,0,12270,0,0,0,3,1,0,1,-205,16,221,55,TRUE,0,0,Max,Meyer,1,3,52,1153,18,269.5,204.2,386,0,191,85.9,5,0,3,0.2,55,Max,Meyer,486
Alfie_Mawson_487,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,334,0,0,0,0,18943,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,8,0,0,0,0,0,0,34,0,5717,0,0,0,0,2,0,0,-14,9,23,47,TRUE,0,0,Alfie,Mawson,0,0,18,1035,22,22.4,234.6,29,2,155,28.6,1,0,2,0.1,47,Alfie,Mawson,487
Yoshinori_Muto_488,0,0,0,0,0,0,0,0,0,0,0,0,488,0,0,335,0,0,0,0,18944,0,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,0,0,0,11,0,0,0,0,0,0,34,0,3318,0,0,0,1,0,0,0,-16,36,52,56,FALSE,0,0,Yoshinori,Muto,1,0,22,480,10,56.1,67.6,136,0,60,25.5,1,0,0,0.1,56,Yoshinori,Muto,488
Robert_Snodgrass_489,0,46,0,0,0,12,0,1,40,75.7,0,0,489,0,0,337,2,2,0,10.3,18945,9.4,5,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,90,0,0,14,0,1,0,0,10,0,34,0,75631,3,1,0,1,2,18,2,-17659,230,17889,50,FALSE,0,0,Robert,Snodgrass,2,5,82,2067,32,911,437,340,9,347,168.6,4,0,8,1.1,50,Robert,Snodgrass,489
Joe_Hart_490,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,332,0,0,0,0,18946,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,5,0,0,0,0,0,0,34,0,289019,0,0,0,0,2,0,0,-5790,913,6703,42,TRUE,0,0,Joe,Hart,0,0,69,1710,41,10.1,594.6,0,7,378,60.3,4,0,0,4.6,42,Joe,Hart,490
Ben_Gibson_491,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,332,0,0,0,0,18947,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,5,0,0,0,0,0,0,34,0,6338,0,0,0,0,2,0,0,19,65,46,48,TRUE,0,0,Ben,Gibson,1,0,6,62,3,0.4,42.4,33,0,17,7.6,0,0,1,0.1,48,Ben,Gibson,491
Rachid_Ghezzal_492,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,335,0,0,0,0,18948,0,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,0,0,0,15,0,0,0,0,0,0,34,0,6748,0,0,0,1,0,0,0,-43,18,61,50,TRUE,0,0,Rachid,Ghezzal,1,0,28,733,13,307,147.8,228,2,112,68.3,1,0,3,0.1,50,Rachid,Ghezzal,492
Salom�n_Rond�n_493,0,31,0,0,0,4,1,0,21,28.3,3,0,493,0,0,335,1,0,0,3.8,18949,4.4,2,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,90,2,1,11,0,0,0,0,5,0,34,0,469324,4,0,2,1,0,5,2,-108884,11756,120640,60,FALSE,0,0,Salomón,Rondón,9,5,121,2241,26,425.1,519.2,989,18,373,193,8,0,1,7.1,59,Salomón,Rondón,493
Jefferson_Lerma_494,0,76,0,0,0,19,1,2,62,24.3,0,0,494,0,0,331,0,0,0,4.1,18950,16.4,2,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,90,0,0,3,0,0,0,0,12,0,34,0,16270,2,2,0,5,0,0,3,5,702,697,45,FALSE,0,0,Jefferson,Lerma,1,2,60,2145,40,194.1,423.4,163,4,333,78.2,8,0,11,0.3,45,Jefferson,Lerma,494
Matej_Vydra_495,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,332,0,0,0,0,18951,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,5,0,0,0,0,0,0,34,0,2667,0,0,0,0,2,0,0,-22,42,64,56,TRUE,0,0,Matej,Vydra,1,1,19,274,7,33.3,69.4,112,0,55,21.2,0,0,1,0,56,Matej,Vydra,495
Tammy_Abraham_496,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,336,0,0,0,0,18952,0,0,2019-04-14T15:30:00Z,4/14/2019 16:30,0,0,0,0,0,12,0,0,0,0,0,0,34,0,3268,0,0,0,0,2,0,0,-3,1,4,54,FALSE,0,0,Tammy,Abraham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,54,Tammy,Abraham,496
